system:index,FID,mean,.geo
000000000000000000e4,413.0,0.0024113475810736418,"{""type"":""Point"",""coordinates"":[29.98375413722151,-29.636701259627017]}"
000000000000000000e5,415.0,-0.022596735507249832,"{""type"":""Point"",""coordinates"":[30.263201248204805,-29.23634495465361]}"
000000000000000000e6,416.0,0.04770477116107941,"{""type"":""Point"",""coordinates"":[30.298690721670027,-29.268987562179536]}"
000000000000000000e7,418.0,-0.04141681641340256,"{""type"":""Point"",""coordinates"":[30.023780548981517,-29.710828867117392]}"
000000000000000000e8,420.0,-0.11117811501026154,"{""type"":""Point"",""coordinates"":[29.905434278981364,-29.68386434492444]}"
000000000000000000e9,424.0,0.1945180743932724,"{""type"":""Point"",""coordinates"":[30.46315793994975,-29.258586631596348]}"
000000000000000000ea,428.0,-0.00629578297957778,"{""type"":""Point"",""coordinates"":[29.979149356211245,-29.677947769822584]}"
000000000000000000eb,432.0,0.15785959362983704,"{""type"":""Point"",""coordinates"":[30.35485730109328,-29.23039479532913]}"
000000000000000000ec,434.0,0.05571912229061127,"{""type"":""Point"",""coordinates"":[30.017376387799487,-29.72535053328703]}"
000000000000000000ed,436.0,0.06250657886266708,"{""type"":""Point"",""coordinates"":[30.07984301370596,-29.59182785053928]}"
000000000000000000ee,437.0,-0.06760946661233902,"{""type"":""Point"",""coordinates"":[29.96808180145723,-29.70437575491132]}"
000000000000000000ef,438.0,-0.07612253725528717,"{""type"":""Point"",""coordinates"":[30.28934026940036,-29.23377024641186]}"
000000000000000000f0,439.0,0.20734944939613342,"{""type"":""Point"",""coordinates"":[30.34957779137037,-29.231427546393608]}"
000000000000000000f1,440.0,-0.015992317348718643,"{""type"":""Point"",""coordinates"":[29.967561232058415,-29.67204671211257]}"
000000000000000000f2,442.0,-0.019849417731165886,"{""type"":""Point"",""coordinates"":[30.051746894737445,-29.594290888717428]}"
000000000000000000f3,446.0,0.05612782761454582,"{""type"":""Point"",""coordinates"":[29.971844259954572,-29.715179067643597]}"
000000000000000000f4,448.0,0.07402318716049194,"{""type"":""Point"",""coordinates"":[30.00863549766551,-29.696000541744674]}"
000000000000000000f5,449.0,0.02653682604432106,"{""type"":""Point"",""coordinates"":[30.093583696056644,-29.570666965967973]}"
000000000000000000f6,450.0,-0.06441124528646469,"{""type"":""Point"",""coordinates"":[30.318428527904505,-29.231012239333115]}"
000000000000000000f7,453.0,0.002953291404992342,"{""type"":""Point"",""coordinates"":[30.273422863033513,-29.25437889224437]}"
000000000000000000f8,455.0,0.09171143174171448,"{""type"":""Point"",""coordinates"":[30.052555255629667,-29.539699477823223]}"
000000000000000000f9,459.0,0.11474691331386566,"{""type"":""Point"",""coordinates"":[30.343092844826888,-29.231889853018554]}"
000000000000000000fa,461.0,0.18666666746139526,"{""type"":""Point"",""coordinates"":[30.48966455303579,-29.25947690689938]}"
000000000000000000fb,462.0,0.0375080369412899,"{""type"":""Point"",""coordinates"":[30.08056912998872,-29.57497911855719]}"
000000000000000000fc,466.0,0.09254974871873856,"{""type"":""Point"",""coordinates"":[29.916185495089817,-29.68468377340501]}"
000000000000000000fd,468.0,0.1410958468914032,"{""type"":""Point"",""coordinates"":[29.911296584855343,-29.689811831867036]}"
000000000000000000fe,469.0,-0.007639292627573013,"{""type"":""Point"",""coordinates"":[30.29944981618778,-29.229228661634888]}"
000000000000000000ff,476.0,0.05743882432579994,"{""type"":""Point"",""coordinates"":[30.465724090411186,-29.29716289791488]}"
00000000000000000100,479.0,0.11816506087779999,"{""type"":""Point"",""coordinates"":[30.542367170987177,-29.238465260663776]}"
00000000000000000101,483.0,-0.024144334718585014,"{""type"":""Point"",""coordinates"":[30.056014618966167,-29.579808871453615]}"
00000000000000000102,485.0,-0.04879724979400635,"{""type"":""Point"",""coordinates"":[30.099434960850726,-29.592589039330345]}"
00000000000000000103,487.0,0.031380247324705124,"{""type"":""Point"",""coordinates"":[30.30643969885853,-29.26987839040784]}"
00000000000000000104,488.0,0.009801436215639114,"{""type"":""Point"",""coordinates"":[30.079815394013252,-29.546368112371997]}"
00000000000000000105,492.0,0.12120289355516434,"{""type"":""Point"",""coordinates"":[30.462657740020955,-29.263538612433425]}"
00000000000000000106,493.0,0.14943696558475494,"{""type"":""Point"",""coordinates"":[29.97712585079354,-29.623921378122773]}"
00000000000000000107,494.0,0.0690096765756607,"{""type"":""Point"",""coordinates"":[30.096317279577484,-29.57464418551396]}"
00000000000000000108,495.0,0.10914533585309982,"{""type"":""Point"",""coordinates"":[29.971788746242503,-29.677399097860388]}"
00000000000000000109,498.0,0.09031509608030319,"{""type"":""Point"",""coordinates"":[30.436822104522168,-29.267048550769204]}"
0000000000000000010a,499.0,-0.0290310550481081,"{""type"":""Point"",""coordinates"":[30.107681754073237,-29.57303891042009]}"
0000000000000000010b,502.0,0.25822845101356506,"{""type"":""Point"",""coordinates"":[30.47705814035468,-29.241103929276246]}"
0000000000000000010c,503.0,-0.12076517194509506,"{""type"":""Point"",""coordinates"":[30.281258377627505,-29.27933511291809]}"
0000000000000000010d,511.0,0.04204472899436951,"{""type"":""Point"",""coordinates"":[30.33067923987067,-29.267015801437164]}"
0000000000000000010e,512.0,0.01824476383626461,"{""type"":""Point"",""coordinates"":[30.061802675086167,-29.579968523818856]}"
